web-scraper-order,web-scraper-start-url,genre,genre-href,book,book-href,title,author,description,rating,total_rating,list_genre
"1669191629-1718","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/129650.Mastering_the_Art_of_French_Cooking","Mastering the Art of French Cooking","Julia Child","For over fifty years, New York Times bestseller Mastering the Art of French Cooking has been the definitive book on the subject for American readers. Featuring 524 delicious recipes, in its pages home cooks will find something for everyone, from seasoned experts to beginners who love good food and long to reproduce the savory delights of French cuisine, from historic Gallic masterpieces to the seemingly artless perfection of a dish of spring-green peas. Here Julia Child, Simone Beck, and Louisette Bertholle break down the classic foods of France into a logical sequence of themes and variations rather than presenting an endless and diffuse catalogue of dishes. Throughout, the focus is on key recipes that form the backbone of French cookery and lend themselves to an infinite number of elaborations--bound to increase anyone's culinary repertoire. With over 100 instructive illustrations to guide readers every step of the way, Mastering the Art of French Cooking deserves a place of honor in every kitchen in America.","4.23","64,125 ratings","[{""list_genre"":""Cookbooks""},{""list_genre"":""Cooking""},{""list_genre"":""Food""},{""list_genre"":""Nonfiction""},{""list_genre"":""Reference""},{""list_genre"":""France""},{""list_genre"":""Culinary""},{""list_genre"":""...more""}]"
"1669191633-1719","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/30753841-salt-fat-acid-heat","Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking","Samin Nosrat","A visionary new master class in cooking that distills decades of professional experience into just four simple elements, from the woman declared “America’s next great cooking teacher” by Alice Waters.

In the tradition of The Joy of Cooking and How to Cook Everything comes Salt, Fat, Acid, Heat, an ambitious new approach to cooking by a major new culinary voice. Chef and writer Samin Nosrat has taught everyone from professional chefs to middle school kids to author Michael Pollan to cook using her revolutionary, yet simple, philosophy. Master the use of just four elements—Salt, which enhances flavor; Fat, which delivers flavor and generates texture; Acid, which balances flavor; and Heat, which ultimately determines the texture of food—and anything you cook will be delicious. By explaining the hows and whys of good cooking, Salt, Fat, Acid, Heat will teach and inspire a new generation of cooks how to confidently make better decisions in the kitchen and cook delicious meals with any ingredients, anywhere, at any time. 

Echoing Samin’s own journey from culinary novice to award-winning chef, Salt, Fat Acid, Heat immediately bridges the gap between home and professional kitchens. With charming narrative, illustrated walkthroughs, and a lighthearted approach to kitchen science, Samin demystifies the four elements of good cooking for everyone. Refer to the canon of 100 essential recipes—and dozens of variations—to put the lessons into practice and make bright, balanced vinaigrettes, perfectly caramelized roast vegetables, tender braised meats, and light, flaky pastry doughs. 

Featuring 150 illustrations and infographics that reveal an atlas to the world of flavor by renowned illustrator Wendy MacNaughton, Salt, Fat, Acid, Heat will be your compass in the kitchen. Destined to be a classic, it just might be the last cookbook you’ll ever need. 

With a foreword by Michael Pollan.","4.36","52,992 ratings","[{""list_genre"":""Cookbooks""},{""list_genre"":""Cooking""},{""list_genre"":""Food""},{""list_genre"":""Nonfiction""},{""list_genre"":""Science""},{""list_genre"":""Reference""},{""list_genre"":""Health""},{""list_genre"":""...more""}]"
"1669191636-1720","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/43822015-joy-of-cooking","Joy of Cooking","Irma S. Rombauer","In the nearly ninety years since Irma S. Rombauer self-published the first three thousand copies of Joy of Cooking in 1931, it has become the kitchen bible, with more than 20 million copies in print. This new edition of Joy has been thoroughly revised and expanded by Irma’s great-grandson John Becker and his wife, Megan Scott.

John and Megan developed more than six hundred new recipes for this edition, tested and tweaked thousands of classic recipes, and updated every section of every chapter to reflect the latest ingredients and techniques available to today’s home cooks. Their strategy for revising this edition was the same one Irma and Marion employed: Vet, research, and improve Joy’s coverage of legacy recipes while introducing new dishes, modern cooking techniques, and comprehensive information on ingredients now available at farmers’ markets and grocery stores.
 
You will find tried-and-true favorites like Banana Bread Cockaigne, Chocolate Chip Cookies, and Southern Corn Bread—all retested and faithfully improved—as well as new favorites like Chana Masala, Beef Rendang, Megan’s Seeded Olive Oil Granola, and Smoked Pork Shoulder. In addition to a thoroughly modernized vegetable chapter, there are many more vegan and vegetarian recipes, including Caramelized Tamarind Tempeh, Crispy Pan-Fried Tofu, Spicy Chickpea Soup, and Roasted Mushroom Burgers. Joy’s baking chapters now include gram weights for accuracy, along with a refreshed lineup of baked goods like Cannelés de Bordeaux, Rustic No-Knead Sourdough, Ciabatta, Chocolate-Walnut Babka, and Chicago-Style Deep-Dish Pizza, as well as gluten-free recipes for pizza dough and yeast breads.
 
A new chapter on streamlined cooking explains how to economize time, money, and ingredients and avoid waste. You will learn how to use a diverse array of ingredients, from amaranth to za’atar. New techniques include low-temperature and sous vide cooking, fermentation, and cooking with both traditional and electric pressure cookers. Barbecuing, smoking, and other outdoor cooking methods are covered in even greater detail.
 
This new edition of Joy is the perfect combination of classic recipes, new dishes, and indispensable reference information for today’s home cooks. Whether it is the only cookbook on your shelf or one of many, Joy is and has been the essential and trusted guide for home cooks for almost a century. This new edition continues that legacy.","4.12","175,122 ratings","[{""list_genre"":""Cookbooks""},{""list_genre"":""Cooking""},{""list_genre"":""Food""},{""list_genre"":""Nonfiction""},{""list_genre"":""Reference""},{""list_genre"":""Classics""},{""list_genre"":""Culinary""},{""list_genre"":""...more""}]"
"1669191639-1721","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/56197437-the-secret-history-of-food","The Secret History of Food: Strange but True Stories About the Origins of Everything We Eat","Matt Siegel","An entertaining look at the little-known history surrounding the foods we know and love. Is Italian olive oil really Italian, or are we dipping our bread in lamp oil? Why are we masochistically drawn to foods that can hurt us, like hot peppers? Far from being a classic American dish, is apple pie actually . . . English?

“As a species, we’re hardwired to obsess over food,” Matt Siegel explains as he sets out “to uncover the hidden side of everything we put in our mouths.” Siegel also probes subjects ranging from the myths—and realities—of food as aphrodisiac, to how one of the rarest and most exotic spices in all the world (vanilla) became a synonym for uninspired sexual proclivities, to the role of food in fairy- and morality tales.","3.67","2,813 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""History""},{""list_genre"":""Food""},{""list_genre"":""Audiobook""},{""list_genre"":""Science""},{""list_genre"":""Food and Drink""},{""list_genre"":""Cooking""},{""list_genre"":""...more""}]"
"1669191643-1722","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/56756035-baking-for-the-holidays","Baking for the Holidays: 50+ Treats for a Festive Season","Sarah Kieffer","A charming holiday baking cookbook brimming with delicious, indulgent recipes, cozy winter photography, and lots of holiday cheer from Sarah Kieffer.

Here's a festive holiday baking book to celebrate this very special time of year. Sarah Kieffer, author of 100 Cookies, beloved baker behind The Vanilla Bean Blog, and creator of the ""bang-the-pan"" method offers more than 50 delicious recipes for seasonal brunches, cookie swaps, and all those Christmas, Hanukah, and New Year's Eve parties.

Delight family and friends with edible gifts and whip up some delicious baked goods to treat yourself through the long winter months after the holidays have ended. Recipes include: Triple Chocolate Peppermint Bark, Meyer Lemon-White Chocolate Scones, Pear-Almond Danish Bread, Hot Chocolate Cake, and Pumpkin Pie with Candied Pepita Streusel.

With cozy holiday imagery, a lovely, clean aesthetic, and easy yet innovative recipes, this is a go-to cookbook for baking enthusiasts, anyone who loves the holiday season, and, of course, fans of Sarah Kieffer and her hugely popular cookie book, 100 Cookies.

GREAT GIFT OPPORTUNITY: With happy, festive photography and anyone-can-do-it recipes, this is a perfect holiday gift alongside a cute apron or baking product. It's sure to please anyone in your life who loves to while away the winter months in their warm and cozy kitchen.

BELOVED, ACCOMPLISHED BLOGGER AND AUTHOR: Sarah Kieffer is the beloved blogger behind The Vanilla Bean Baking Blog, which won the SAVEUR Reader's Choice Best Baking & Desserts Blog in 2014. Her pan-banging cookie technique went viral on the New York Times website. She has written two cookbooks and been featured by Food52, The Today Show, Mashable, The Kitchn, America's Test Kitchen, Huffington Post, and more.

Perfect for:

• Bakers of all ages
• Holiday bakers
• Fans of Sarah's bang-the-pan cookies, 100 Cookies, and The Vanilla Bean Blog
• Holiday gift givers","4.27","391 ratings","[{""list_genre"":""Cookbooks""},{""list_genre"":""Nonfiction""},{""list_genre"":""Cooking""},{""list_genre"":""Christmas""},{""list_genre"":""Culinary""},{""list_genre"":""Food""},{""list_genre"":""Holiday""}]"
"1669191646-1723","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/51903097-the-step-by-step-instant-pot-cookbook","The Step-by-Step Instant Pot Cookbook: 100 Simple Recipes for Spectacular Results--with Photographs of Every Step","Jeffrey Eisner","Everything you need to know to get started with your Instant Pot, with simple recipes and photographs for every single step, from the popular Pressure Luck recipe site.

Instant Pots are the hottest kitchen appliances on the market, with more than six million sold. But many cooks remain bewildered by them. Enter Jeffrey Eisner, whose popular website Pressure Luck demystifies the magic of the Instant Pot for users of all abilities. In his highly explanatory recipe videos, he's shown millions of home cooks how to cook confidently in their Instant Pots.
In this book, he takes the patient, step-by-step visual tutelage that's made his blog a phenomenon and apply it to the basics of pressure cooking. In recipes ranging from the simplest (a hard-boiled egg) to the most ambitious (a delicious, long-cooked pot roast), he'll show novice cooks how to make the most of their new appliance through simple instructions and photography for every single stage of cooking, from turning the pot on to unlocking it and digging in.","4.42","677 ratings","[{""list_genre"":""Cookbooks""},{""list_genre"":""Cooking""},{""list_genre"":""Food""},{""list_genre"":""Nonfiction""},{""list_genre"":""Reference""},{""list_genre"":""Culinary""},{""list_genre"":""Nutrition""}]"
"1669191650-1724","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/58446074-the-lazy-genius-kitchen","The Lazy Genius Kitchen: Have What You Need, Use What You Have, and Enjoy It Like Never Before","Kendra Adachi","From the New York Times bestselling author of The Lazy Genius Way comes a fresh perspective for getting the most out of your kitchen!

""An empowering, transformative, and slightly sassy guidebook.""--Jenna Fischer, actress, author, and producer/cohost of Office Ladies podcast 

You want your kitchen to be the heartbeat of the home, but you're overwhelmed and out of breath trying to make it happen. Meals are on a never-ending loop, and you don't have time to prepare dinner, much less enjoy it. Popular Lazy Genius expert and bestselling author Kendra Adachi is here to help!

Packed with proven Lazy Genius principles, the book will teach you to: 
- name what matters to you in the kitchen--whether that's flavor, convenience, or something else entirely 
- feed your people with efficiency and ease 
- apply a simple, actionable five-step process--prioritize, essentialize, organize, personalize, and systemize--to multiple areas of your kitchen, empowering you to enjoy your kitchen the way you've always wanted

You don't need magical recipes, fancy gadgets, or daunting lists to follow to the letter; you just need a framework that works whether you're cooking for one or for twenty.

Straightforward, strategic, soulful, and a little sassy, The Lazy Genius Kitchen will turn your hardest-working room into your favorite one, too.","4.10","2,328 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Cookbooks""},{""list_genre"":""Food""},{""list_genre"":""Self Help""},{""list_genre"":""Cooking""},{""list_genre"":""Audiobook""},{""list_genre"":""Reference""},{""list_genre"":""...more""}]"
"1669191653-1725","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/35960496-the-healthy-meal-prep-cookbook","The Healthy Meal Prep Cookbook: Easy and Wholesome Meals to Cook, Prep, Grab, and Go","Toby Amidor","***LIMITED TIME PROMOTIONAL PRICE*** 
 
""As a single, working mom of three, I want to make sure my kids have healthy, delicious food for every meal.""-Toby Amidor, Dietitian and Recipe DeveloperIt's easy to reach for frozen and microwavable meals when you're short on time, but being too busy shouldn't mean that you can't have balanced and delicious meals. Learning how to meal prep properly will not only save you time and energy, but it will also help to make sure that you and your family eat homemade and nutritious meals. Providing practical and simple solutions with easy to follow instructions, The Healthy Meal Prep Cookbook shows you how simple it is to enjoy fresh and flavorful meals on even the most hectic days.The Healthy Meal Prep Cookbook features: 
   3 flexible 2-week meal plans for ready-to-go healthy meals without the hassle of prep 
   More than 100 simple, wholesome recipes for breakfast, lunch, and dinner, complete with nutritional breakdowns and portion control to keep calories in check 
   Practical weekly shopping lists with easy to find ingredients to prepare your pantry for the week 
   Convenient illustrated guidelines on how to freeze, thaw, and reheat your meals to keep food fresh, safe, and tasty 
 As a working mom and nutritionist, Toby Amidor knows how difficult it can be to carve out the time for healthy home cooking. Applying her 15 years of experience as a nutritionist, blogger, and recipe developer here in The Healthy Meal Prep Cookbook, Toby shares her tricks and tips to efficient and enjoyable meal prep.Master the art of meal prep and serve up nutritious, ready-to-go meals every day of the week.","3.73","444 ratings","[{""list_genre"":""Cookbooks""},{""list_genre"":""Cooking""},{""list_genre"":""Nonfiction""},{""list_genre"":""Reference""},{""list_genre"":""Health""}]"
"1669191657-1726","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/42089045-favorite-holiday-recipes","Favorite Holiday Recipes: From the Authors of Love, Christmas 2","Mimi Barbour","Favorite Holiday Recipes is a collection of recipes from the New York Times, USA Today and Award-winning, International, Bestselling authors of LOVE, CHRISTMAS - MOVIES YOU LOVE (THE HOLIDAY SERIES BOOK 2) 
Read the small excerpts that preface each recipe as each author tells you why her recipe is important to her story. 
Full of pictures, these mouth-watering recipes are sure to inspire your culinary (or eating) desires. Included are appetizers (mulled wine, pineapple punch, millionaire's bacon), main dishes (lasagne, lobster mac and cheese, crock pot venison stew, traditional smoked salmon) and baked goods and desserts (fry bread, almond apricot coffee cake, double chocolate chip cookies, shortbread, cinnamon rolls) - in all, twenty-six recipes by the authors from all around the world. 
These yummies are some of the authors’ favorites and a gift to our readers from us. We hope you enjoy these treats as much as we do.","4.04","138 ratings","[{""list_genre"":""Cookbooks""},{""list_genre"":""Cooking""},{""list_genre"":""Nonfiction""},{""list_genre"":""Christmas""},{""list_genre"":""Holiday""},{""list_genre"":""Amazon""}]"
"1669191660-1727","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/58495632-salty","Salty: Lessons on Eating, Drinking, and Living from Revolutionary Women","Alissa Wilkinson","If you could have a dinner party with anyone dead or alive, who would it be?

That's the question film critic and food writer Alissa Wilkinson answered as she gathered a hypothetical table of women who challenged norms and defied conventional wisdom.

Ella Baker, Alice B. Toklas, Hannah Arendt, Octavia Butler, Agnes Varda, Elizabeth David, Edna Lewis, Maya Angelou, Laurie Colwin: these smart, engaging, revolutionary, and creative twentieth-century women were all profoundly influenced by their own relationships to food, drink, and other elements of sustenance.

In Salty, Wilkinson explores the ways food managed to root these women into their various callings. For some, it was cultivating perseverance in the face of hardship. For others, it was nurturing a freedom to act, even in the face of opposition, toward justice and equality. For others, it was an examination of what it means to be human with all its desire, heartbreak, sacrifice, isolation, and liberty.

Salty is Alissa Wilkinson's invitation to you. Join these sharp, empowered, and often subversive women and discover how to live with courage, agency, grace, smarts, snark, saltiness, and sometimes feasting--even in uncertain times. Ultimately you will leave this table with a greater understanding of food, drink, gathering, thinking, loving, and navigating the world.","3.79","213 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Food""},{""list_genre"":""Essays""},{""list_genre"":""Feminism""},{""list_genre"":""Biography""},{""list_genre"":""Womens""},{""list_genre"":""Audiobook""},{""list_genre"":""...more""}]"
"1669191663-1728","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/55959514-enough-already","Enough Already: Learning to Love the Way I Am Today","Valerie Bertinelli","Beloved actress and New York Times best-selling author Valerie Bertinelli returns with a heartfelt look at turning sixty, the futility of finding happiness in numbers on a scale, learning to love herself the way she is today, and tips for a healthier outlook on life.

Valerie Bertinelli shares an inspiring blueprint that offers women in midlife support and hope. She shares personal stories that many women will relate to from her past decade: hitting her fifties, taking care of her dying mother, the evolving relationship with her husband, a career change, her relationship with food, and the battle to believe in herself as she is.

 Despite her success receiving Emmys for her Food Network show and critical praise for her books and cookbook, Bertinelli still judged herself harshly if she gained a pound or showed too many wrinkles. But after her mother died, she found an old recipe box with notes of the strong women that came before her, reminding her that she has to find out who she is and take care of herself. Saying, “enough already!” Bertinelli set out on a journey to love herself and see that perfection is not the goal; it’s the joy we can find every day in our lives, our loved ones, and the food we share. Recipes and advice will be sprinkled throughout the book.","4.07","6,512 ratings","[{""list_genre"":""Nonfiction""},{""list_genre"":""Memoir""},{""list_genre"":""Biography""},{""list_genre"":""Audiobook""},{""list_genre"":""Autobiography""},{""list_genre"":""Biography Memoir""},{""list_genre"":""Self Help""},{""list_genre"":""...more""}]"
"1669191666-1729","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/41644326-save-me-the-plums","Save Me the Plums: My Gourmet Memoir","Ruth Reichl","Trailblazing food writer and beloved restaurant critic Ruth Reichl took the job (and the risk) of a lifetime when she entered the glamorous, high-stakes world of magazine publishing. Now, for the first time, she chronicles her groundbreaking tenure as editor in chief of Gourmet, during which she spearheaded a revolution in the way we think about food.

When Condé Nast offered Ruth Reichl the top position at America's oldest epicurean magazine, she declined. She was a writer, not a manager, and had no inclination to be anyone's boss. And yet . . . Reichl had been reading Gourmet since she was eight; it had inspired her career. How could she say no?

This is the story of a former Berkeley hippie entering the corporate world and worrying about losing her soul. It is the story of the moment restaurants became an important part of popular culture, a time when the rise of the farm-to-table movement changed, forever, the way we eat. Readers will meet legendary chefs like David Chang and Eric Ripert, idiosyncratic writers like David Foster Wallace, and a colorful group of editors and art directors who, under Reichl's leadership, transformed stately Gourmet into a cutting-edge publication. This was the golden age of print media—the last spendthrift gasp before the Internet turned the magazine world upside down.

Complete with recipes, Save Me the Plums is a personal journey of a woman coming to terms with being in charge and making a mark, following a passion and holding on to her dreams—even when she ends up in a place she never expected to be.","4.10","27,514 ratings","[{""list_genre"":""Memoir""},{""list_genre"":""Nonfiction""},{""list_genre"":""Food""},{""list_genre"":""Audiobook""},{""list_genre"":""Biography""},{""list_genre"":""Cooking""},{""list_genre"":""Biography Memoir""},{""list_genre"":""...more""}]"
"1669191670-1730","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/56817024-miss-eliza-s-english-kitchen","Miss Eliza's English Kitchen: A Novel of Victorian Cookery and Friendship","Annabel Abbs","In a novel perfect for fans of Hazel Gaynor’s A Memory of Violets and upstairs-downstairs stories, Annabel Abbs, the award-winning author of The Joyce Girl, returns with the brilliant real-life story of Eliza Acton and her assistant as they revolutionized British cooking and cookbooks around the world.

Before Mrs. Beeton and well before Julia Child, there was Eliza Acton, who changed the course of cookery writing forever. 

England 1837. Victorian London is awash with exciting new ingredients from spices to exotic fruits, but Eliza Acton has no desire to spend her days in the kitchen. Determined to be a poet and shamed by the suggestion she write a cookery book instead, she at first refuses to even consider the task. But then her father is forced to flee the country for bankruptcy, shaming the family while leaving them in genteel poverty. As a woman, Eliza has few options, so she methodically collects recipes while teaching herself the mysteries of the kitchen. And to her surprise, she discovers she is not only talented at cooking—she loves it.

To assist her, she hires seventeen-year-old Ann Kirby, the impoverished daughter of a war-injured father and a mother losing her grip on reality. Under Eliza’s tutelage, Ann learns about poetry, cookery, and love, while unravelling a mystery in her mistress’s past. Through the art of food, Eliza and Ann develop an unusual friendship and break the mold of traditional cookbooks by adding elegant descriptions and ingredient lists, that are still used today.

Told in alternate voices, this is an amazing novel of female friendship, the ensuring struggle for freedom, the quiet joy of cookery, and the place of food in creativity all while bringing Eliza Acton out of the archives and back into the public eye.","3.92","4,243 ratings","[{""list_genre"":""Historical Fiction""},{""list_genre"":""Fiction""},{""list_genre"":""Historical""},{""list_genre"":""Food""},{""list_genre"":""British Literature""},{""list_genre"":""Audiobook""},{""list_genre"":""Cooking""},{""list_genre"":""...more""}]"
"1669191673-1731","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/57291993-small-batch-baking","Small Batch Baking: 60 Sweet and Savory Recipes to Satisfy Your Craving","Saura Kline","Sweet and savory baking recipes that make just enough to satisfy

What do you do when you’re craving something sweet but don’t want to bake a full batch? Small Batch Baking has the perfect solution, with 60 recipes for sweet and savory treats that have been expertly scaled down to make just enough for you!

Baking in small batches means fewer leftovers, less food waste, and the ability to eat everything while it’s still fresh. This friendly guide breaks it down for you, meaning you won’t need to calculate any complex measurement conversions. Just follow the tips and instructions and you’ll be whipping up smaller batches of cakes, brownies, breads, pies, and so much more.

Exactly the right amount―Portioned for just 6 cupcakes or 12 cookies, these baking recipes make the perfect number for serving a small gathering or just yourself.
Customizable recipe yields―All of the ingredients are measured by both weight and volume so it’s easy to double or triple a recipe if you need to make more.
Simple kitchen equipment―These sweets can be made with standard bowls and pans, with no need for any specialty or mini bakeware.
Create perfectly portioned treats anytime with the Small Batch Baking Cookbook.","4.15","484 ratings","[{""list_genre"":""Cookbooks""},{""list_genre"":""Cooking""},{""list_genre"":""Nonfiction""},{""list_genre"":""Reference""},{""list_genre"":""Food""}]"
"1669191677-1732","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/51168294-fast-feast-repeat","Fast, Feast, Repeat: The Comprehensive Guide to Delay, Don't Deny® Intermittent Fasting","Gin Stephens","The instant New York Times and USA Today bestseller!

Change when you eat and change your body, your health, and your life!

Diets don’t work. You know you know that, and yet you continue to try them, because what else can you do? You can Fast. Feast. Repeat. After losing over eighty pounds and keeping every one of them off, Gin Stephens started a vibrant, successful online community with hundreds of thousands of members from around the world who have learned the magic of a Delay, Don’t Deny® intermittent fasting lifestyle.

Fast. Feast. Repeat. has it all! You’ll learn how to work a variety of intermittent fasting approaches into your life, no matter what your circumstances or schedule. Once you’ve ignited your fat-burning superpower, you’ll get rid of “diet brain” forever, tweak your protocol until it’s second nature, and learn why IF is a lifestyle, not a diet.
  


Fast. Feast. Repeat. is for everyone! Beginners will utilize the 28-Day FAST Start. Experienced intermittent fasters will strengthen their intermittent fasting practice, work on their mindset, and read about the latest research out of top universities supporting intermittent fasting as the health plan with a side effect of weight loss. Still have questions? Gin has you covered! All of the most frequently asked intermittent fasting questions are answered in the exhaustive FAQ section.","4.32","5,559 ratings","[{""list_genre"":""Health""},{""list_genre"":""Nonfiction""},{""list_genre"":""Self Help""},{""list_genre"":""Audiobook""},{""list_genre"":""Diets""},{""list_genre"":""Food""},{""list_genre"":""Nutrition""},{""list_genre"":""...more""}]"
"1669191680-1733","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/52692188-beautiful-boards","Beautiful Boards:50 Amazing Snack Boards for Any Occasion","Maegan Brown","Make mealtimes, special occasions, and holidays extra memorable with these 50 delicious, inspiring, family-friendly, and easy-to-recreate snack boards. 

 Visually exciting and deliciously enticing, The BakerMama's snack boards move beyond (and include) classic cheese and charcuterie and are comprised of easy-to-find fresh and prepared foods, arranged in beautiful, artful, and whimsical ways (think a football shape for watching the game and a turkey shape for celebrating Thanksgiving). The variety of foods on each board are great for a group, big or small, and will bring people together through snacking, all while introducing kids to foods they might not normally try. Plus, you can make the boards ahead of time, so you can actually sit down and spend time with your loved ones. In this book, you will find boards for anytime, entertaining and special occasions, seasons and holidays, breakfast and brunch, meals, and desserts.

 Impress your family and friends with artful masterpieces, including: 
   After School Board 
   Date Night In Board 
   Birthday Dessert Board 
   Unicorn Board 
   Summer Board 
   Candy Cane Caprese Board 
   Pancake Board 
   Bloody Mary Board 
   Build-Your-Own Taco Board 
   Cobb Salad Board 
   Build-Your-Own Sundae Board 
 
 Along with The BakerMama sharing her tips to get you into the board mind-set, every board is accompanied by a gorgeous, large photo and step-by-step instructions to make each one easy to recreate. Beautiful Boards is an entertaining game changer that will have you spending less time in the kitchen and more time having fun.","4.18","556 ratings","[{""list_genre"":""Cookbooks""},{""list_genre"":""Cooking""},{""list_genre"":""Food""},{""list_genre"":""Nonfiction""},{""list_genre"":""Reference""}]"
"1669191684-1734","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/58716642-modern-bistro-cooking","Modern Bistro Cooking","America's Test Kitchen","Why eat out? Bring home the bistro and make your table the delicious place everyone wants to linger, with more than 150 classic and modern dishes to share.

Bistro cooking is intimate and inviting, rustic yet casually elegant. America’s Test Kitchen brings you recipes that will comfort and impress, from simple Chicken Provençal with Saffron, Orange, and Basil; French Onion Burgers; and Leeks Vinaigrette to splendid Gnocchi à la Parisienne and Chocolate Brioche Buns.
 
Foolproof techniques and plentiful photos help you master even the most finicky foods:
 • Turn out tender French omelets folded around hearty fillings
 • Cold–sear steak for a great crust while your stove stays spatter–free
 • Roast duck to golden, succulent perfection using our two–step method
 • Make perfectly smooth chocolate pots de crème easily, on the stovetop instead of the traditional oven
 
Put it all together with panache:
 • Classy Brunch: From no-fail Eggs Benedict to custardy Brioche French Toast
 • Perfect Appetizers: crispy, airy Gougères, velvety Chicken Liver Pâté, and tempting Gruyère, Mustard, and Caraway Cheese Coins to nibble with wine 
 • Charcuterie boards, oyster bars, French cheese, and more
 • A sweet finish: The ultimate profiteroles, refined tarts, and a buttery rich Gâteau Breton","4.00","10 ratings","[{""list_genre"":""Cookbooks""},{""list_genre"":""Cooking""}]"
"1669191687-1735","https://www.goodreads.com/genres","Cookbooks","https://www.goodreads.com/genres/cookbooks","","https://www.goodreads.com/book/show/58502656-dinner-in-one","Dinner in One: Exceptional & Easy One-Pan Meals: A Cookbook","Melissa Clark","100 all-new super-simple and incredibly delicious one-pot, one-pan, one-sheet--one-everything!--recipes from the New York Times star food writer and bestselling author of Dinner in French.

Melissa Clark brings her home cook's expertise and no-fuss approach to the world of one-pot/pan cooking. With nearly all of the recipes being made in under one hour, the streamlined steps ensure you are in and out of the kitchen without dirtying a multitude of pans or spending more time than you need to on dinner.

Expect to find a bevy of sheet-pan suppers (Miso-Glazed Salmon with Roasted Sugar Snap Peas), skillet dinners (Cheesy Meatball Parm with Spinach), Instant Pot(R) pinch hitters (Cheaters Chicken and Dumplings), comforting casseroles (Herby Artichoke and Gruyere Bread Pudding) that you can assemble right in the baking dish, crowd-pleasing one-pot pasta meals (Gingery Coconut Noodles with Shrimp and Greens), vegetable-forward mains, and dozens of tips for turning a vegetarian or meat-based recipe vegan. And since no dinner is complete without dessert, you'll find a chapter of one-bowl cakes, too--from an Easy Chocolate Fudge Torte to a Ricotta-Olive Oil Pound Cake.

These are simple, delicious recipes for weekdays, busy evenings, and any time you need to get a delicious, inspiring meal on the table quickly--with as little clean-up as possible.","4.09","211 ratings","[{""list_genre"":""Cookbooks""},{""list_genre"":""Cooking""},{""list_genre"":""Nonfiction""},{""list_genre"":""Food""},{""list_genre"":""Food and Drink""},{""list_genre"":""Reference""},{""list_genre"":""Adult""}]"
